epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.56370522897666,0.004584766340725271,5.1124040200882455,10.00208366652808,4.422060715552232,0.05199124835945128,5.5326821072080685,0.0039805638838787466,5.246258448201782,10.326553962872953,4.732788997674475,0.05833249707873531
1,5.4915452291459435,0.006564551815227555,4.586641446453737,8.593910924297976,3.6562280619431378,0.15810133508392313,5.571595637306324,0.0041464207196722225,4.844420398315605,9.260733695760065,4.05670559737877,0.15438932995224486
2,5.3907571316808784,0.010871453573458565,4.301888083472554,7.882283310712818,3.2083982079503834,0.23899681155021654,5.553033251631418,0.0043744738564199335,4.351350131268404,7.879712564074263,3.1442910145581986,0.29925448659959497
3,5.306180097342059,0.015657671825467106,4.084936575190505,7.349756656538214,2.8680586808619926,0.3073152801140132,5.567218637072592,0.004913508551461356,4.10790614966592,7.167725115043776,2.6510541497310816,0.38425731793471746
4,5.229507319202048,0.02019381193725364,3.9127731584094025,6.940661546385784,2.606674189744945,0.35528027253547434,5.562315301959236,0.005867185310441621,3.959323049359176,6.758437965371171,2.366167757351788,0.44143047940670227
5,5.156205279769731,0.026188741427901275,3.761591367492008,6.5875244194882185,2.3811773865697683,0.4006935065893428,5.500438428982031,0.0071525757507402065,3.8477586161725377,6.514892259247449,2.211650687260287,0.4848425696358389
6,5.086732870014282,0.03183634007590083,3.6368371536747373,6.307502237190564,2.2035708898527617,0.4364316016631262,5.519257333089531,0.007028183126936154,3.801321105081208,6.3798723429052195,2.1008219121122846,0.5100738099366426
7,5.028402964134967,0.03641415998600505,3.5305414255129692,6.070929367015347,2.0515993439655595,0.4705740040188545,5.5208036853791524,0.007608682029101314,3.7647813676328075,6.288497842798428,2.025247604337274,0.5344607797265053
8,4.967554142282098,0.04158244219891874,3.434234276798674,5.864969061553087,1.921809504172995,0.4964013062890301,5.562658673020286,0.007961127794518763,3.7088837318833994,6.08978364436967,1.8629660752233195,0.5708315794130369
9,4.921816611342148,0.046208888415402084,3.3603489723455984,5.708687407286996,1.820455205570947,0.5203030063756446,5.506730632126467,0.010822158115250724,3.694717708874722,6.132957556972698,1.901707448983679,0.5658723957626796
