epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.136420951317384,0.025619119014468703,4.545672720422891,8.99752099707038,3.850394999067945,0.1326914706921584,4.919226747681153,0.04721143360344731,3.9622801834977404,7.481571322669788,2.983270866627596,0.2810325077756935
1,4.1127247860447325,0.1218714301847329,3.4350277534459823,6.711631655745225,2.7234141396745812,0.3318768034063492,3.8767970453508402,0.1695178765317007,3.0102285206038126,5.704250934934129,2.1236102631919236,0.4650551278758414
2,3.486245051411101,0.21525479177220905,2.840748776179174,5.595555952393513,2.166494118463028,0.4439724199229309,3.2118974318929245,0.2746144607626662,2.477818160538771,4.815372882307792,1.7334340456772823,0.5455659604163803
3,3.0647865000125876,0.2859157721245054,2.4520558413582765,4.886797520472654,1.8145096154912035,0.5221612792437655,2.8042880168245934,0.3536715144271753,2.1533042627378385,4.2800087223831484,1.4928729255831972,0.6008667425945097
4,2.757623846212675,0.34171099053039594,2.1695217973554684,4.376669608790191,1.5586269103463422,0.5814980891914284,2.577327424311685,0.3987301344987081,1.9599352903353924,3.9584126171627823,1.337983639930584,0.6409265519404898
5,2.537820859602296,0.3838700019752431,1.9651038989457312,4.0114196089738305,1.3725318945210663,0.6230870448134399,2.3136619758696093,0.4446724820854713,1.771697049931604,3.678836116228785,1.2225647380242541,0.6682849490539152
6,2.373163361205053,0.4138654906196719,1.8073025647086178,3.7267992116690203,1.223244737535389,0.6576603469493875,2.205270765045968,0.4671024046637574,1.6904988754574133,3.5627268362093947,1.1661763741726778,0.6831880878830443
7,2.2465150052139484,0.4390886553528533,1.6830468921223145,3.503276420735165,1.1032716782400853,0.6866992275615751,2.1606956862766307,0.4729303428512447,1.63689568478386,3.4712628025509873,1.1088864028204461,0.6983062972687946
8,2.1329599721165664,0.46188050481109705,1.5758608981347448,3.3159270675751,1.0043454842050956,0.7104797344760769,2.1035472872304237,0.48970372612257396,1.583401656437285,3.385358669860022,1.0578152164263386,0.7130158725301831
9,2.043040998394171,0.4792401002324645,1.4860163577536785,3.155545598620659,0.9158623865840211,0.7328328723458806,1.958873202479463,0.5162593382305029,1.4980635990059497,3.2928672803591708,1.0336902882684857,0.7216956208354356
10,1.9622287118982695,0.4955299156630326,1.4094974403047458,3.0238509865767065,0.8441878677197046,0.7500420953564884,1.9543151842504083,0.518151501310115,1.4914555554833948,3.293108566200247,1.0241351438149506,0.7284312563009409
11,1.8904262174401816,0.5107569006783175,1.3406478804884645,2.9051440664662835,0.7786137862721992,0.7673523114859666,1.9145073712286305,0.5277723068521947,1.4786700698398814,3.30717004757633,1.036078383764442,0.7252223082233449
12,1.8358095711117501,0.5213435435582042,1.2841511863848312,2.805200473902262,0.7215175140086618,0.7820771044140572,1.8919095089186935,0.5312116201641608,1.4528598510866262,3.2663939492933602,1.0077796878972831,0.7344541758049508
13,1.781126328891946,0.5332430978833456,1.2353046362718294,2.7272572471485095,0.6792135659271048,0.7934825909998537,1.8329988943462694,0.544541256410735,1.4279293239192694,3.2621531520765656,1.016494094938952,0.7384143011576059
14,1.7376322973217955,0.5413706394462668,1.1917230134719832,2.6517191632310464,0.6354955603765972,0.8039858726756056,1.8942702325784437,0.5279588957234305,1.4726738752850463,3.347836880374928,1.0451778441083674,0.7309593565470102
15,1.6831853918225812,0.5521726282211571,1.1470515442364064,2.5840058868771307,0.6014160287197622,0.8136004151087621,1.822341137499661,0.5465381872313363,1.4323058499453627,3.3099615326961693,1.0374206879190644,0.7371920093109413
16,1.6536838652529393,0.5593971087322194,1.11799664711274,2.5360253256833265,0.572861480478124,0.8219357117260572,1.7601952747282361,0.5659849012822521,1.3904660665975237,3.25629333909677,1.016642030879247,0.744662338461803
17,1.6088132870797256,0.5675871686158086,1.0802355890722712,2.4757581868891645,0.5415934205772579,0.8302912069097389,1.7687010546368398,0.5615689632746638,1.396808961241525,3.2746060879510277,1.0194969546662604,0.7478997009062037
18,1.5764584408547215,0.5748255422522255,1.0511822109410225,2.4300983055936953,0.5164068049688048,0.8369836825510605,1.7613076296539532,0.5636214424152763,1.3960910226023016,3.2887299304227438,1.0260083244404927,0.7461827465344448
19,1.5392299761396528,0.5843493534125698,1.0223114533810438,2.388621574157698,0.4957625483136208,0.8431711927806261,1.7080571460218097,0.5747697722656386,1.3540431803790283,3.223480333559367,0.9955237818670516,0.7527912233775976
20,1.5134389002422275,0.5888368672432471,1.000995671462178,2.3579286791824408,0.47927224614557606,0.8480592584714326,1.7473866825960078,0.5674602051547596,1.3900656764318748,3.297940567123647,1.0273099539713288,0.7470416162591808
21,1.4796562747047557,0.5959710406265843,0.9715807570409462,2.309601680872477,0.45427218925379037,0.8553374941291643,1.7624939064590521,0.5647387592719526,1.397390356567137,3.3131157820747825,1.0291683449964133,0.748152605129748
22,1.4558523614244858,0.600930923940838,0.953898300592435,2.285875706338778,0.442515507314346,0.8588587865787731,1.6892396643603802,0.5750240986590482,1.3543099407047337,3.261336076629405,1.0147226716442679,0.753888397566518
23,1.436866440475639,0.6063631783037791,0.939764185207417,2.267759943425786,0.4332405039922414,0.8619020451862911,1.7446799469750978,0.563579977784838,1.385633023698111,3.3028347557028948,1.020285382429556,0.7479813335543992
24,1.4113539605745862,0.612045508883975,0.9170302266104217,2.230871437623673,0.4142591679448372,0.8679414320826792,1.660792429282212,0.5854960279683677,1.3398255388505604,3.2545131240450607,1.0125718650705353,0.7599182245226539
25,1.3891788413279427,0.6164079838952038,0.9015566435110647,2.2105654283999354,0.4047314967120502,0.8699545611437874,1.6730185067665837,0.583360620812494,1.351558033365072,3.2832360390996445,1.0251690064931707,0.756001741239611
26,1.3695842340947242,0.6211733614981044,0.8838301123231975,2.1819369749115123,0.3897109505808066,0.8750917431562161,1.741351763107932,0.5683505769870719,1.4030097352449535,3.371555495808319,1.0580842107059243,0.7551967177397134
27,1.3431573860233148,0.6270085188439951,0.8683242082334973,2.1660182343530967,0.3854087326895747,0.8761218727026256,1.6402083836923849,0.5901159626063035,1.337793927891826,3.2798802267811737,1.0285676265042656,0.7574166548130463
28,1.3255382312465809,0.6302942676538973,0.8549630482556784,2.145986980056345,0.3755370931337125,0.8784312484040041,1.694609513120218,0.5833191569605652,1.3667745861154126,3.3160578198323445,1.0319541624935002,0.757204252941876
29,1.3092377609444916,0.6335522301478772,0.8413532641053982,2.1256732329237122,0.36548436532526624,0.8819390748992268,1.615313366105048,0.5945178166518406,1.312483496866056,3.236413438101204,1.0035467705766157,0.7632318820959452
30,1.2874464468569933,0.63917204238132,0.8292470654721333,2.112929686780049,0.3620346981665238,0.8828749441735332,1.6739562628497215,0.5864497050095577,1.3600524074283182,3.322925372696653,1.0394027196159776,0.7584909090661273
31,1.2710883196386258,0.643089933220615,0.8166314709890854,2.0950822267803635,0.35375617943394366,0.8859653330736139,1.6604885570501875,0.5898530939756608,1.3429373758947667,3.2880055579810725,1.0191906169360998,0.76231963725236
32,1.2584848854421786,0.6441458186644172,0.8052895926411877,2.0751665171700444,0.3432995196863911,0.8876418182834233,1.6469924209347682,0.5875888614326107,1.3396705312514487,3.2905949857685033,1.0231686224893344,0.7578979734656762
33,1.2466615707399549,0.647535766866588,0.797642101591995,2.0664913815012125,0.34027488237202036,0.8900252552731553,1.6848344251999054,0.5787592027613094,1.3685825789838422,3.3445479514246084,1.0461519861114876,0.7582670473048881
34,1.2283045922379525,0.6534264963226193,0.7839537233831585,2.0459645873869015,0.331279521414305,0.8930685141676104,1.6284615687068913,0.5965680795384913,1.3368819747971636,3.3069438009554024,1.0383722846847865,0.7606604536777857
35,1.2172232008084687,0.6561078901885635,0.7772128876893735,2.038496826305431,0.32876922100521544,0.8940919107368269,1.593801541728103,0.5992817677539222,1.3035818472328236,3.2434714670971947,1.0063429093297038,0.7603306263819033
36,1.2051785928415262,0.658066835562562,0.7679727943903508,2.0241663159113745,0.32228478393486865,0.8949335198172855,1.6430996916890581,0.5964218453801408,1.345851933381083,3.320641376607272,1.039848200949175,0.7639781928834867
37,1.1946232806671109,0.6607829618245298,0.75928026772954,2.0103793363341618,0.3155724291989266,0.8980441072576677,1.61245798466255,0.595886135871313,1.3204223932696468,3.277528683622273,1.0205493895831157,0.7602298414585542
38,1.1733518599159607,0.6656039127896599,0.7474507623350073,1.9970164362137375,0.3126982342818634,0.8984682784038769,1.6716880729988164,0.5910281753284591,1.3517799171662832,3.3141522939448453,1.0244584420911815,0.762049778555729
