epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.482938179041155,0.007710743416712112,4.848212045548521,9.25022204397022,4.039543527273433,0.11476182825944878,5.232406571965548,0.01963662692950088,4.320351174069911,8.006732449025524,3.3680186853700755,0.2324629609823531
1,4.970697618313379,0.037365846346485015,3.947888917004775,7.1958404580665105,2.9078806237527526,0.3124322641208866,4.831582135719787,0.04712518054201287,3.8160770718856734,6.94868111145253,2.7719845039309288,0.3478598275981387
2,4.460726878523044,0.08833316787262192,3.359507223813748,6.002008421624516,2.260321954564401,0.4435819130431641,4.232905089673898,0.11140135436687543,3.2510745632380855,5.916789046939538,2.263891917177609,0.4522577968866241
3,3.9837142574969735,0.14867842186168978,2.8743410615482787,5.073241458471285,1.7773178693763014,0.5441845069568058,3.8760765942354256,0.16248526044083494,2.9370888175867043,5.374941233783352,1.9993000326363408,0.5121901370563677
4,3.599884744598255,0.20504326537675358,2.496989500287847,4.365222358703614,1.4118411678975729,0.6268237892725796,3.6442910516357907,0.20158933592694148,2.7582215318521675,5.107073278062198,1.8773432415431859,0.5445851125902668
5,3.30253221712175,0.25371125943029477,2.2092722212981344,3.833327344627297,1.1362292379988623,0.6900723968606026,3.4565836774338967,0.23233283178781977,2.6484256524699075,4.994411430731112,1.8445490780606562,0.5562020665474084
6,3.0627836379754467,0.29573828679075387,1.980628488622035,3.417573986637775,0.9204153104997046,0.7440767700093058,3.297758553087734,0.2655971025435292,2.5667192239712695,4.933874854579264,1.8382873931223032,0.5750009669585495
7,2.8533875037596053,0.333354211896984,1.7876269539284237,3.074625868348637,0.7444116827956435,0.7884329363605909,3.34806109294732,0.25827645313131564,2.614437791074417,5.050425468790288,1.8821538814269767,0.5754102290768405
8,2.6932944602987177,0.3627870226388948,1.639564560278761,2.814514568963249,0.6090133329743369,0.8214307462621309,3.1410932444034363,0.2934229123616705,2.497275949193507,4.926763570009446,1.8533987181478617,0.5941791448571853
9,2.536219479583807,0.390983336896552,1.505407503136399,2.5901354441757536,0.4977229658114832,0.8506312159010305,3.1360992366609066,0.29538802940261605,2.5266193185120214,5.039392365192881,1.9163770461471714,0.5981169782761409
10,2.3862397153215804,0.4205203488958221,1.389065179235304,2.4097364041163574,0.41498627242687236,0.8740548807108689,3.0502127386573754,0.31009374045352545,2.50969051167673,5.0894279009566015,1.9659406948600497,0.5994163502698042
11,2.2685414253752394,0.443777621940137,1.2977864857836416,2.269439255226102,0.34961437094850667,0.8920316518005188,2.9719395013513745,0.3356334755931582,2.5292628243091153,5.239579987073431,2.080293136335149,0.6052647015504082
12,2.148073447611452,0.4652912935034191,1.2114500329322313,2.145296638382342,0.2968796537646971,0.9060898909944414,2.9006093678061906,0.3559935098898654,2.515601830554252,5.282779734859661,2.123381041694661,0.6099237280037938
13,2.0410417335038633,0.4875829866861097,1.1400165104500835,2.049783586255831,0.2601710642812289,0.9176636996884836,2.8167990761948976,0.3679996141183133,2.4936869124332253,5.30827087958005,2.159079748252217,0.6101201172346363
14,1.950065853246192,0.5049009020531986,1.0797975879268522,1.970767986122315,0.23010331080896326,0.9254603673905721,2.833055281515156,0.36190770068582223,2.5217514331134,5.386376421322628,2.1985444458637917,0.6118392695298001
15,1.8532214224208106,0.5262686949459677,1.0213741296490642,1.9005742139837152,0.2091038327916837,0.9326510753360306,2.831010372033197,0.3755635082648725,2.5513566996783625,5.484436702061672,2.2580345741838825,0.6158667416958784
16,1.7690641669267115,0.5440589799009736,0.9697750735335068,1.8383136663708175,0.1896203117131274,0.938084505084307,2.7744020870582755,0.37349362247452444,2.544563661643437,5.52768647068374,2.2999691689744286,0.6139191751708182
17,1.6989121910518838,0.5585496212251859,0.9289750393683853,1.7928321991238083,0.1775014746991237,0.941895311353504,2.7641482249161475,0.3798539453440783,2.547302864533298,5.554434694200146,2.316573887803117,0.616638955116272
18,1.621885128694238,0.5759786804082357,0.8851107692301143,1.7439186188532956,0.16585443336068278,0.9455310634763288,2.7490520510067924,0.3934030924196146,2.5503624603188766,5.5861422716111555,2.339272843896126,0.6152913885898128
19,1.5537113214739042,0.589816338906403,0.8456221106407157,1.6985871834097597,0.1545271811921239,0.9497660410482461,2.7391392135500863,0.39167567800441566,2.557368305602852,5.616911568833857,2.3579684336270605,0.6257458620640088
