epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.356707479865077,0.014351708102865344,4.584882439147982,8.789216781966795,3.7199323020826545,0.16614038668678874,5.865829052266839,0.004664723311151777,4.672518692826738,8.571125732251575,3.4614980082195634,0.23254333762049068
1,4.51037230178616,0.08361641564029443,3.442408577670675,6.288789209495227,2.3857678898053827,0.4135734939927345,5.837493240866459,0.01239779798838557,4.086426356235329,6.919308343138013,2.3508506337501567,0.44774052711469786
2,3.8293362416115055,0.1749505240298987,2.7840523980639436,5.0423916309615455,1.7545544079409126,0.5475913408418193,5.490494128990697,0.029149338041033063,3.721991904688125,6.223460561372796,1.978869918268554,0.5306300113058212
3,3.346585504648722,0.25000871287198245,2.342571977035222,4.24209327572545,1.3560706302425793,0.6371116190040138,5.030776731476204,0.06988903118958886,3.447387604046841,5.897407662272453,1.8895895283757425,0.5627596802246205
4,2.9680661018880765,0.3167726397514343,2.0054315460067347,3.645536030095307,1.0608209038198124,0.7074499416925193,3.7984612292805995,0.207182571483814,2.7637165340416288,5.1029018220609546,1.7444916708189615,0.6044851098036279
5,2.674954675636876,0.37027547469024324,1.7396327019259497,3.174334641149842,0.8229913872102157,0.7649823402158541,4.157518386885629,0.17361840092451597,2.9682866270079904,5.391903269468521,1.7981649352336417,0.6158188610904071
6,2.4328652099133583,0.41442816632451324,1.5235466432780091,2.797451397783125,0.6335053863749723,0.8138024013725882,3.171798461335611,0.3012289423018086,2.497036980871035,4.975926710992443,1.8260129783944208,0.628742879192744
7,2.2430743512752542,0.45169676461418035,1.3545077997172166,2.505760620772447,0.4855778752094546,0.8527318723092194,3.1828935232324964,0.30871877301712425,2.5760957448141917,5.225418939687768,1.97226729960101,0.6295274945305926
8,2.082301599922013,0.48231050404730197,1.2180610824466012,2.280034447342353,0.3735052639598137,0.8824979035807387,3.0381630114400995,0.3347975427100853,2.5482854007956934,5.30178766146728,2.0546312081582694,0.6360488442249445
9,1.9477749728008746,0.50990246672599,1.1141073607772394,2.1218679563221836,0.2999431653050156,0.9041575561467093,3.1504779413158195,0.3289314655929196,2.654084939012722,5.525567335642114,2.1545672497943955,0.6396237262678998
10,1.8230704816738939,0.535556321214534,1.0239325625108682,1.991340632198676,0.24380318782163918,0.9216226294995398,3.0660833812950825,0.3381387361884117,2.6724967358428606,5.675066772353892,2.2707268598517594,0.6357044172393425
11,1.7162619858654113,0.5581814498035339,0.9535614131055201,1.8996230613741885,0.20894975925854833,0.9312708362969581,2.774116990461476,0.3912947421098242,2.5198669118905554,5.5162402887733615,2.252901221760682,0.6462066144201221
12,1.62247047865156,0.5755896697289573,0.895792489917847,1.8298022182034717,0.18660608849343507,0.9382326281044624,2.5891660438825355,0.4224617470022367,2.476938387527758,5.579222724671267,2.349158241310898,0.6419419364953528
13,1.5354682493522862,0.5961724924049961,0.8440062224734534,1.76964803821931,0.16917452685192585,0.9439353722451291,2.6715500303703137,0.4128202089113849,2.5328613409618943,5.674369983342229,2.3798199579679236,0.6464959393590689
14,1.4543775343268914,0.6118996302721537,0.7950938024197418,1.7104655461446983,0.1515552166074971,0.94921394500482,2.8403870320444327,0.3888102144720603,2.6086146210614514,5.740584256777958,2.3640338988900185,0.6452769441458643
15,1.3851984257510246,0.6276059273817868,0.7574518551059573,1.6717061190949487,0.14458713200905196,0.9519407597099404,2.6273862688224803,0.42355833115626357,2.5519750771230583,5.7831549799685575,2.4576351574744497,0.6481223128930647
16,1.312252709432556,0.6430065734511653,0.7159549149173093,1.6240768046556469,0.13365048322728804,0.9553408609959959,2.655935560544665,0.43253865802957087,2.536599646720351,5.7153969375624945,2.4009352015293373,0.6534092827506212
17,1.2568093307169574,0.6557397197451059,0.686772085801256,1.5959531403213936,0.1302635077056954,0.956310394921501,2.650309588035551,0.42163246194683773,2.535498541046162,5.720619912570837,2.4030845328459933,0.6488769438923622
18,1.2029408007012414,0.6693481381925503,0.6562908571189029,1.5610518309428343,0.12224602309836144,0.9595287082492653,2.5744800494619455,0.4393343561534979,2.4860019496509005,5.648709285025694,2.3774876868469375,0.6560549654398038
19,1.1467767468688264,0.6810601309039661,0.6267489357511116,1.5312414030016643,0.1188684660541933,0.9608752831588427,2.557782227684396,0.4448927771430843,2.4969776898513034,5.701445818523972,2.4160989719848245,0.6513581054399208
