epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.321624976227007,0.017158140914608405,4.564379525758506,8.791180600640027,3.720254361342549,0.16487460644422527,5.849917155931566,0.0047072957226512386,4.569277299010023,8.280851659297943,3.2680005796734166,0.25738619605634283
1,4.432324302013907,0.09514085158412253,3.438408074493742,6.3545356364427565,2.453382132559428,0.3970240906109173,5.792140802017829,0.010076910571936442,4.058531841604077,6.875966072822104,2.3371528711477105,0.44324680691440493
2,3.730421694519744,0.19160851005391427,2.771302849354316,5.094219175105022,1.8245985264329472,0.5292509946050998,5.362625402571921,0.029794249679665177,3.7042335825501658,6.279424982623178,2.0608714994836825,0.5106504199760301
3,3.2359530767152815,0.2705706968153593,2.327169238295023,4.290138634445891,1.4318806617473878,0.6170543907246913,5.19170592674426,0.05745309323254897,3.491808910372306,5.8545448752398395,1.8173262838088737,0.5672548135108485
0,5.339046529607126,0.016852489822183448,4.533829500169149,8.753302820193168,3.654799787638224,0.17453627995086968,5.746286867865739,0.0051830258977656465,4.443439202009415,8.082037260099334,3.1363691038939416,0.2737516600185511
1,4.499014387923727,0.08859713928329736,3.4518715271021136,6.388933508349195,2.417008481296982,0.40298268395257986,5.862723647588712,0.009434215366384205,4.103292261238001,6.993652468024468,2.351689182768063,0.4375764772527072
2,3.7585009094922754,0.18572472584977975,2.7590246762958084,5.0929267568191765,1.774609914702451,0.5388318731174427,5.483787803984889,0.02960766079383237,3.7619584012092377,6.402267000130244,2.063658459607436,0.5150433552925076
3,3.2441606775154432,0.2707652021615197,2.30084547709584,4.269660388249537,1.3729329913137256,0.6317387864547955,4.7798686368276595,0.09014983844817902,3.2590394713027138,5.6340265869388775,1.7633606507595705,0.5865876225467239
4,2.8453569876026013,0.3400576957075549,1.9503341736887425,3.6507492943978677,1.0711691658136882,0.7033563549982902,4.093385159195473,0.16704964842480055,2.905545536194529,5.284310719820918,1.735268636016213,0.6012910753403391
5,2.5411985075969405,0.3952138266952085,1.6787923515495116,3.1709221670872796,0.8326858014585674,0.7616495681539406,3.7572548986118863,0.21305862311045734,2.7457689170058894,5.163150161825881,1.7448729840054804,0.6212982956146708
6,2.3049755547709223,0.44061691060629665,1.464084154589171,2.791283760394257,0.6401402089345377,0.8112641082811669,3.3702738591800148,0.27855355968524,2.580704340561312,5.077748033418947,1.7981343948439676,0.6353555946587299
7,2.1135667633958146,0.4779688689719144,1.2923741269163804,2.492689344449951,0.4886000556027602,0.8508735993498003,3.144531157971044,0.31527122547066944,2.521944755343758,5.144391421152621,1.8996428369867557,0.6400544954775548
8,1.9538887263909472,0.5113751487085021,1.156860231988018,2.267055729494575,0.37721575131105906,0.8813061850858726,3.073721644791791,0.3397373242098458,2.5462086990305357,5.304704999843422,2.0161529468808856,0.6444292204915261
9,1.8124364628572693,0.5388420707156935,1.0455716627431908,2.0923091151260444,0.2961750355375935,0.9047971792763642,3.1844589830233874,0.31400545866878665,2.6363679730004193,5.479600777076215,2.08457631770567,0.6410709789288895
10,1.6999604397842607,0.562147967859744,0.9653548790537294,1.9781875437145944,0.2472826604215791,0.9190102743893797,2.789933794601372,0.3803744646500015,2.4690164047783734,5.379548233518795,2.1375290352689977,0.6416942128052517
