epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.392560473677888,0.012476121857599304,4.6334420346066,9.192390609465752,3.7773697957429113,0.1555563092415162,5.796690039823279,0.0045610627884767494,4.692887310285958,8.914222556552108,3.555796525339691,0.20771994525156154
1,4.695482339692064,0.0642423034366424,3.6623834797798676,6.987278441005515,2.638507037820127,0.3604376535773016,6.0435861879212505,0.007525753602689626,4.386844691899358,7.821343278918947,2.7267521643748087,0.3675970342512033
2,4.065963308764235,0.13874476055820478,3.050986230399468,5.833237173885955,2.0489986740525494,0.48241039530192736,5.986676010925548,0.015217364128755063,4.099215857676097,7.092538952338452,2.2394778575739083,0.46847082674503326
3,3.591143480797565,0.2104407862326053,2.6045638640547737,5.016393767717892,1.633139318606003,0.573634093478159,5.016239401141627,0.06348281100407546,3.524010032573525,6.372751128741673,2.0508218093198174,0.5196096030613597
4,3.208926506585052,0.27517630345711824,2.254579722855232,4.392929168342239,1.3165001865288883,0.6448678885038364,4.136572815112984,0.15763838069292962,2.9901758384291006,5.687635055376559,1.8581485685888601,0.5697242010065487
5,2.9164664710898367,0.32671324672662455,1.9794180112020714,3.9004908978026074,1.0590811496751313,0.7065275381117472,4.213446754490838,0.1612457674863387,3.0248799742788686,5.75674835793826,1.8534093929176427,0.5861950008863089
6,2.667350737845089,0.3710257090024927,1.7520867230333959,3.5047935367934815,0.8540138576041165,0.7563507972191408,3.7087570538730805,0.2237945283821651,2.772875244915485,5.5308979764130655,1.8456439594589935,0.6012522999294558
7,2.471961530762637,0.40838460981585006,1.5706435965761314,3.18796473331994,0.6869986959763638,0.7988082934521481,3.4316677054010465,0.2635042684564785,2.6506558405014933,5.469090404902186,1.874967395266708,0.6155232566926553
8,2.3121657483687286,0.43798414278995546,1.425956711492601,2.941758472183862,0.5577909066457978,0.8332536710691139,3.561789460525052,0.25775925859383175,2.7887061044987367,5.776726038592202,2.0184200899698297,0.6106793009374215
9,2.1729026491845462,0.46576366318263424,1.3038504744515116,2.7390602032517446,0.45305856111860904,0.8608247856081706,3.103524048208641,0.31767725793196233,2.5793123044274293,5.622779688494546,2.0517677302542996,0.6166711372760486
10,2.0581043455219894,0.4867980189735571,1.206196909008193,2.580000055957936,0.37282210468463356,0.8826998898706498,3.337252744277534,0.28711592019577414,2.7161500893247372,5.820979665177209,2.095093074548001,0.6226860506729204
11,1.9604235708583106,0.5068598483140933,1.1306661875555761,2.4665387016939126,0.31896193036137055,0.8973910187735861,3.1891310599407325,0.31348937292001683,2.7054292530697217,5.946162817716599,2.216309476278266,0.6255409955576975
12,1.8713853284097084,0.5249071582923572,1.0660136353004421,2.3735939705658793,0.2784832788015873,0.9100218884793622,3.012999599220236,0.34717904169218883,2.614222677909598,5.858675432297648,2.2086387861127754,0.6300590485857458
0,5.368977001615896,0.013830711941196047,4.60360149022526,9.15093175837978,3.74522189363609,0.16076082077480575,5.749574356871405,0.0052037579940289866,4.54844950281114,8.558160653673873,3.328555605866471,0.24304977441959236
1,4.573101712003578,0.07803828275112407,3.5496225431137587,6.792114752596264,2.536206434383434,0.3834573493027322,6.022391508146192,0.007048915230498022,4.323871365063044,7.683092135842966,2.6290882504643225,0.38671242088657254
2,3.883144984360075,0.16658679807081786,2.876693824083591,5.519718114448064,1.8842114560713654,0.5180070963025876,5.49168104059434,0.03082974671906963,3.7567759661747484,6.589182078363944,2.049912520518108,0.5159419424670691
3,3.3884079369726536,0.24501409596178672,2.4204231661310343,4.697015009615041,1.467895813087405,0.6104965725665019,5.402986823204752,0.05224601017288408,3.6521710202645283,6.413910399704563,1.9327837373164236,0.5547970430489098
4,3.0071112318685853,0.3123823784960177,2.07681329860729,4.093302011176846,1.1629512380458071,0.6822487986061714,4.465195813983012,0.1337124237880415,3.129146839959281,5.81627445337967,1.8157992727647023,0.5902697260744718
5,2.703017718682404,0.36747598851535723,1.8058069601100697,3.62462685280347,0.9257046881076805,0.7388453278030296,3.8551022834892312,0.20679752590400832,2.8138591661757353,5.509411413752303,1.7863516073968946,0.6086457061019479
6,2.4745495499875925,0.4079052938282881,1.597490990344492,3.263708710931323,0.7380299490442422,0.7857936502024694,3.549787499969961,0.24533961965234913,2.6685868132856427,5.40499847663422,1.7943417105407131,0.6155376993524176
7,2.289245659986784,0.4434580769463232,1.4308684859807956,2.9794505431302527,0.5903223247444603,0.8240902310388093,3.3136947384682753,0.2902705244932856,2.5651407991611226,5.356899531486083,1.8214548059884383,0.6333628160497363
8,2.140898918844678,0.4722379097466396,1.2975555117594595,2.753351864929533,0.4721745163332712,0.8558222611049594,3.2783954522972296,0.3008231656222927,2.5967722425947386,5.509418119167795,1.9180396730778169,0.6320860500737112
9,2.0114814845425295,0.49791260541659216,1.1892253519408813,2.579587595207164,0.38501972145272556,0.8788756178818333,3.2027563441310978,0.3180319202749097,2.589398497076667,5.58284582654554,1.9779186276112284,0.6382234123452586
10,1.893716464679142,0.5207947610634943,1.097942643822935,2.440695014146016,0.32014842165442475,0.8974314160107001,2.9728599153270645,0.34807717091574963,2.5252612976079085,5.6287444805515054,2.07331036807323,0.6332425649184353
11,1.80093278076247,0.5398007037994377,1.0292521112857294,2.3390082425570333,0.2747963387266421,0.9118464974397121,2.980528745868097,0.3641238191924533,2.5598083407331487,5.733944989666647,2.132067177959851,0.6412350291591518
12,1.724749336983495,0.5554861629948313,0.977827219577013,2.2714488936722668,0.24784310677901922,0.9189294800716625,2.676928814214353,0.4024160170056382,2.4301281577470353,5.6524098712376185,2.1711948384922377,0.6393452333534251
13,1.643518910809732,0.5717481911182404,0.9233504423688225,2.195395814929019,0.21956022146689813,0.9286180850191763,2.847876425590186,0.3842972648709404,2.5690179694513886,5.902082426917796,2.2763084166183765,0.639077258487137
14,1.577516065515105,0.5859957000880586,0.8833432762054176,2.145788263387701,0.20488936201520508,0.9334051576954531,2.9511529112231423,0.37852930704793153,2.6069797752231967,5.920998718018435,2.2519318852424624,0.6461899739187591
15,1.522212993081341,0.5985899137981089,0.8498133525415374,2.1042399241574743,0.19257142271528618,0.9363474233406117,2.7924567216541747,0.39238056973474367,2.559519060244366,5.936280265798374,2.3116344865888965,0.64429279971883
16,1.4679126706895473,0.6099128985300628,0.8159918230393783,2.058988311567244,0.17890714395269589,0.9408786476571398,2.708772992993319,0.4129283018063526,2.4947122387825225,5.828574517736629,2.26674364249317,0.644974746361679
17,1.4087831265555952,0.6233962786145492,0.7825091887876815,2.017899437701937,0.17032458426785416,0.9442316186245474,2.700905102095257,0.4161025312634147,2.515974827374731,5.89944937684098,2.315981586023253,0.6476855782252186
18,1.3620107268348043,0.6323990918744836,0.7567678753995791,1.9868181796772997,0.16491230191984896,0.9461908849376036,2.686523612317205,0.4179902595616117,2.4952037615690914,5.851848510927083,2.288835228482071,0.6477975091249967
19,1.3211999079069894,0.6425689366766347,0.7326817050413178,1.955289907424142,0.1573794876068374,0.9481030209841822,2.6787775669855325,0.41539763906598093,2.526302829131788,5.951232834027738,2.357621084190145,0.645439110541222
20,1.2788869956911784,0.6511896863286292,0.7084284806277611,1.9233949380056603,0.1506899872415697,0.9502912053915813,2.660617090349726,0.42706648923791185,2.5231385922152167,5.957788117608246,2.3688970077694678,0.6458895029790548
21,1.2488026358888238,0.6580459953136987,0.6925583615344776,1.9041933773904713,0.14827073865388754,0.9508904310754405,2.6941077351355487,0.4177862639415021,2.509953144092949,5.886002766166414,2.3099341876762254,0.6560287488425265
22,1.2091819244088438,0.6663958267518676,0.6706282708655301,1.8767688814346848,0.14388487532294683,0.9523581981658935,2.5967395927253483,0.43957570798907963,2.4492282902440246,5.798149340327905,2.285163609037594,0.6537089687610159
23,1.1781496492986867,0.6748568037797898,0.6540104580916775,1.8561058648566449,0.14135809120410314,0.9531324780222102,2.6228185133330126,0.4318807714654475,2.4619389545564747,5.806588382000826,2.282775119314388,0.6569014332489092
24,1.1512206421378406,0.6795735555091624,0.6387629104260543,1.8349655002159937,0.13729640222816877,0.9555091823216862,2.7252863443899575,0.4315064856154578,2.5242070026726138,5.893508686805258,2.3093140870673317,0.652399706672649
25,1.1138610291272337,0.6903338622864279,0.6192868578094883,1.812013592761768,0.13536401979005702,0.9553071967360749,2.715412387456644,0.4242076758261846,2.5833351135314726,6.0748409437549356,2.4328386097672032,0.6426935848021994
26,1.0924112938817272,0.6946129769543329,0.6069989913141179,1.7945423494543498,0.13186337713771693,0.956896155224848,2.587535745419233,0.4534825185324465,2.450273446334868,5.801586868042849,2.2943352033885156,0.6580690940898292
27,1.0740659103090966,0.6982391101526223,0.5968684539361908,1.7808641837514465,0.1300006928289191,0.957293394618796,2.54935168903501,0.4469944767094388,2.428666236927315,5.775493870024778,2.2912836496684017,0.6592230971607627
28,1.0445810588105242,0.7057831339293549,0.5812661444462623,1.7611976823869366,0.12774085350277584,0.9580811406642655,2.6039724355307827,0.45340291474060135,2.4764195444839343,5.8600813235360745,2.3308667827832457,0.6530325166820263
29,1.0205279455925755,0.7121879128058578,0.5675044782965136,1.7405421278930597,0.12398561538977618,0.95962296873005,2.6326623110751166,0.4390737044738264,2.461804818186225,5.786086063915369,2.274860146604022,0.660661872585209
30,1.0076813269757077,0.7158904585718326,0.5622548094463558,1.734950793754611,0.12619179312824486,0.9589900788906106,2.5013539168424814,0.4564068533096995,2.375942336961931,5.655588860755064,2.2311774256448356,0.6578372259717815
31,0.9843783916216711,0.7206072101186088,0.5482400107827177,1.7139115591800447,0.12095728188129529,0.9600606057263047,2.565246453258554,0.45234335977386453,2.411778242561282,5.6981813622494135,2.2400803105393234,0.6610398945406991
32,0.966830856103605,0.7250391505609717,0.5385309918051997,1.7009914111778042,0.119154089023675,0.9610907354292254,2.596379482281734,0.4493001736475497,2.4511606623798,5.7848083772659304,2.289806790676652,0.6577479010163522
33,0.9486195570791316,0.7295544501336972,0.5298494317599407,1.6903580706281265,0.11955404343079425,0.9607675575062274,2.5569537948421783,0.4529064531022189,2.415571323301111,5.713856833540664,2.255425084779457,0.6619329871091307
34,0.9375855336956175,0.7307353746577999,0.5235218393137471,1.6807355141483198,0.11797982760006052,0.9610032072995893,2.522219034733036,0.4608838803500545,2.3898326994059036,5.667915502290336,2.2377683984698082,0.662780710763469
35,0.9137540114265041,0.737841761529576,0.510437756320319,1.662216156629817,0.11528815320963998,0.9623565164123635,2.5973897700776307,0.43915774133618996,2.409305732589595,5.650126853665527,2.2031405270488893,0.6607413074313377
36,0.8981253767039635,0.7414817878662627,0.5026244754994724,1.6526498875941438,0.11494832941141445,0.962935542095151,2.540959350652056,0.4588924892106835,2.3878581365298253,5.64124276998335,2.2171550334351404,0.6668703494522036
37,0.8781747451235481,0.7470460264114113,0.4919339796189928,1.6382573571194705,0.11371036683671845,0.9627268243409872,2.579623679523997,0.45232152079137006,2.4364782015437982,5.746463788256353,2.2756223799671447,0.6599799260010525
38,0.8780611293842808,0.7469765601325087,0.49215890010676183,1.6375955208125208,0.11400215438397956,0.9629018785395299,2.4648092900421603,0.4633935723420309,2.3237605233618193,5.520362206356866,2.164219240868578,0.6699033163043917
39,0.8583390368413613,0.7531868340150011,0.4801886003179154,1.6183900894169212,0.10945377132775877,0.9643696451865349,2.4802197329783224,0.4702351691595146,2.3663262874727344,5.629708363221616,2.232794314004937,0.6697657966893547
40,0.8438831048147423,0.7555764695225973,0.47276511041027713,1.6089770996335822,0.10881580734743657,0.9641743916912204,2.435716249279045,0.4803961185849443,2.3368462685346603,5.581863698132184,2.216146582459917,0.6707080258325655
41,0.8327698869308705,0.7585913003143127,0.4673027763546687,1.6021095609769258,0.10902324112079206,0.9640195349634868,2.5521680098191886,0.46339689927076805,2.3864913091890667,5.615759441511972,2.2027306699485196,0.6675433478422311
42,0.827390038823664,0.7589247378400431,0.4639852539846099,1.5951010757254303,0.10770296838778505,0.9650429322891736,2.5414619904955487,0.46420434223145857,2.393755289178722,5.64864335545715,2.229195103922669,0.6610226260761217
43,0.8106201584542606,0.7640791259917963,0.4558831586879505,1.586162522167815,0.1079536868789166,0.9647534184695855,2.4937719030554626,0.4625872385380219,2.313311875853003,5.4497079944513285,2.112215287219505,0.6703176019939842
44,0.7974271406621328,0.7681498424229528,0.44947156773093494,1.5789209608958639,0.10831444611817728,0.9647332203205617,2.4885114223158538,0.47021332912603203,2.333490285451315,5.5149394889267125,2.158921923574136,0.6718543365962651
45,0.7818037515396101,0.7720955195520848,0.4393729837835487,1.5624403456890348,0.10358545647779198,0.9658239456704721,2.5273235784042507,0.4650750914130892,2.3655169476234184,5.572281444097052,2.185706634150476,0.6695734890085094
46,0.7746642133339229,0.7732139246468993,0.43625464908273265,1.5590924176397678,0.10433872533856159,0.9659788014069689,2.566771748788934,0.4644301788581877,2.407112360389865,5.654314514345052,2.2277489270215134,0.6628400514192727
47,0.7669012510020049,0.7762982216392618,0.4319361085182207,1.551184970492607,0.10307289486979206,0.9665106988318378,2.5450040961654268,0.4652005914072601,2.3942799594609103,5.638442933661597,2.2264223177141074,0.6677303179840044
48,0.7549842620052446,0.7781043414996541,0.4262980999388371,1.544756766847239,0.10367840015547476,0.9665443635873774,2.611382137491157,0.46382784018954454,2.3916459040812086,5.565502143212727,2.156744964610557,0.6701849489406664
49,0.7473107532025427,0.7807232152972232,0.4208585092353612,1.5352862158802458,0.10058414204274375,0.9674129039766491,2.484149927774603,0.4774510509298772,2.324381337485751,5.486696059961708,2.1457131329714034,0.6711343994335253
50,0.7353223333603965,0.7839742310459296,0.4152068385605739,1.5301885557383363,0.1011674069304272,0.9670156648957233,2.4720249018357174,0.47152055974274265,2.3284437840386314,5.51021776307359,2.1662725320701695,0.6621708206899312
51,0.7243108608268805,0.7859679094289533,0.40849882113855307,1.5193784157609,0.09842248744284428,0.9685103636862673,2.554578703620415,0.4576529965619652,2.3477714863139756,5.483342443125588,2.1218652174436317,0.670167052552408
52,0.7178133264281817,0.7872044069761781,0.4063130464282547,1.5178440913590612,0.1005146569876037,0.9675004321845407,2.6066610166859383,0.4685099715979732,2.406802141269859,5.609146000545852,2.1894758594218566,0.6686105377315259
53,0.7077204946224747,0.790504049002733,0.40061339412528524,1.5092328323055408,0.09904560029050193,0.9682545124571486,2.505456716413832,0.46955211822354065,2.333886627706946,5.488297512794028,2.1432175063916614,0.6705612440516754
54,0.7023981438684777,0.7936369723251142,0.39777890402065585,1.5049403464507223,0.09886906863326773,0.9677158833332604,2.4926153492176844,0.47450376702267294,2.2916566367307487,5.375738948773365,2.074077651582202,0.6773212122515756
55,0.6901632665413996,0.7954291989297262,0.39024686327517943,1.493307755029958,0.09581383004849797,0.968651752920589,2.6243582447283296,0.46395334018189077,2.4051719081255856,5.58096877325311,2.167525394516332,0.6718738028431426
56,0.6943154396843858,0.7944010999061868,0.39334909638768994,1.4969108902912431,0.09774490653555555,0.9681467876914294,2.532503542610631,0.47399211376053946,2.349755603755007,5.5062683212246215,2.148906276284432,0.6696372252684467
57,0.6828632001803793,0.7979230336861224,0.38806818092417145,1.4920246264605868,0.09854709522888325,0.9677697461595681,2.511962189720739,0.4786731373552157,2.328355850561541,5.463575430514861,2.1276198236808486,0.6733901292833747
58,0.6676544997767755,0.8014171809284119,0.3791165582004209,1.4791601179465161,0.09569955724505483,0.9690422595460253,2.421790494872976,0.4930634365008802,2.265384203353707,5.358970286899684,2.088141220299565,0.6802428761276663
59,0.6674195250614466,0.8008822916112269,0.37871381001999394,1.4761237966153502,0.0950353554716941,0.9692375131195953,2.4896020975480266,0.4773484978894798,2.291580651824572,5.370436957004119,2.073846150687763,0.6739511967538571
60,0.6621489760651369,0.8029384895800501,0.3763909426964086,1.4745804699035912,0.09565606943292938,0.9690287941655132,2.495141508981032,0.4804779378504169,2.3123572152317786,5.428845063467415,2.1122783457940937,0.6747657963913314
61,0.6563862715560446,0.8049252214003966,0.37307413263120065,1.4695779872410146,0.09459826006315632,0.9691499850160444,2.4705083537905814,0.47999999139929306,2.2717414495044825,5.333927948572198,2.0583022188690245,0.6761114791996625
62,0.6477405057368184,0.8065646225566154,0.36875555180094693,1.4644916890225734,0.0944544094604495,0.9690153278720196,2.4916502122078197,0.48562060919829775,2.3169670411506478,5.444823792189968,2.124407752510236,0.6789865182747646
63,0.6422224400666924,0.8075302019943554,0.36532476416562787,1.458174466669429,0.09312208128514286,0.9694058352800115,2.4273092448003575,0.4913852436579004,2.2513122288779335,5.311607806478228,2.058310457238129,0.679610066118289
64,0.6356630721160046,0.810100449514076,0.3629916894944544,1.4569177350538827,0.09493536859836339,0.9689008693204667,2.572866590609624,0.47836215622753514,2.340013250847252,5.432733558375008,2.0919852851775227,0.6790687788664078
