epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.561146057304199,0.004369421260068662,5.182893009311,10.013952700157917,4.4907962406751105,0.04525837485130298,5.5003984529753085,0.005412187246187609,4.779117190701621,8.974326365344378,3.944423347864832,0.12460063162347187
1,5.458380555376182,0.007502344940306061,4.618705865747297,8.59348786185033,3.711551826631475,0.153280597559586,5.275940063196741,0.012317086002352286,4.2830619338458895,7.79632170779851,3.23387765735996,0.25110566204619045
2,5.2611072304473145,0.015741031228093925,4.248186715791731,7.73958830113484,3.1947276223931844,0.24704259568152856,5.042735741715088,0.030482841948769532,3.9306925298535096,7.02500180185571,2.7815751424614263,0.33953926095792225
3,5.085565308460261,0.026959815750986795,3.958362055659555,7.093612849529776,2.8069006799868994,0.3234270461409045,4.897067226539382,0.04354185122677258,3.7072027426228233,6.548941265334888,2.499146276228282,0.39524256326638313
4,4.933204139817987,0.039310898783431275,3.7336424925655973,6.611122479010985,2.5212750466699414,0.38059587784486476,4.714317067830698,0.06234808640060376,3.485818015916007,6.105985012098235,2.2513768512959382,0.44442231774907937
5,4.787942743614414,0.05181480740610698,3.5401436690950288,6.209703341928561,2.2884087794719172,0.4287157278548706,4.693636821467617,0.06299299798084765,3.420775069046994,5.952363361217538,2.1386616074479354,0.4734408430578757
6,4.670033701556517,0.06342954936577924,3.3865271445176273,5.8953715821063755,2.1038812457341334,0.4661976357257601,4.5324916069105585,0.08169003158382007,3.2300383545513056,5.579232271094711,1.9333132386536014,0.5111882534458929
7,4.58146925515106,0.07332847693882051,3.266636824138316,5.650669097900391,1.9566071679346932,0.49607812832690434,4.432002905469516,0.09495968683368089,3.166177254830088,5.504478747903084,1.900363754812552,0.5224336219655008
8,4.481190106331389,0.0848320731416312,3.146562388271941,5.415255213305517,1.819863530321768,0.5264029896102796,4.48692702455273,0.08996214134291727,3.1171339467253003,5.329769680047522,1.7538239772660391,0.5557281265462539
9,4.397298381521614,0.09489771989163998,3.0461852605807183,5.220963318864418,1.705851822295909,0.5520754343049531,4.163436150486481,0.12717626935304427,2.9035036185529766,5.033451866446709,1.6515532580565433,0.5761030076900308
10,4.310979849713115,0.10431733131245659,2.9507633386607766,5.04207736689361,1.6029078065436049,0.5744353053606313,4.191766782277844,0.1269689482785001,2.877641374618423,4.95412402295823,1.5793865788773616,0.5921400555357033
11,4.241826851571415,0.11485534787862775,2.872726661840727,4.896181518608945,1.5165563961087483,0.5928295141628065,4.069944277421719,0.13829311072826386,2.799626522118948,4.857784641903274,1.5425681873049055,0.6011447646140444
12,4.176374755542179,0.12285090292471765,2.797580724315518,4.755341210354861,1.4330440589583415,0.6106312300105063,4.074009857443835,0.14494257515121478,2.7695988405845604,4.783197822658384,1.4806362432800995,0.6159618751908443
13,4.117141372943602,0.13011011681570397,2.731111459085143,4.632852547956504,1.3604186880771127,0.6268103235399175,3.975071359214823,0.1543190279761139,2.694671199091843,4.672853869734978,1.4293219620196187,0.6269738054415401
14,4.0485295522134725,0.13948804854254362,2.6606028817675567,4.506491032210168,1.288982842057226,0.646490510887338,3.9728128686037434,0.1568701846724262,2.6900456329766587,4.678099917642924,1.4237147958181342,0.6275033188118618
15,3.988728219309834,0.14887987353494575,2.6013181081225105,4.404458022169785,1.2310996629216218,0.6578757988806626,3.971719343481565,0.15867166183067827,2.6630233686627176,4.6143669566232335,1.3722720355221203,0.638869880163548
16,3.952752095708701,0.15464556486686157,2.5583561769982137,4.326516169061807,1.1820509589735737,0.6695169360423766,3.858754843453209,0.16953306836802132,2.6083331534047516,4.572649550523077,1.3716492593215437,0.6421350290665822
17,3.8936838815718304,0.16247440112237074,2.501781367838252,4.2299571266842095,1.1285888517711564,0.6816630386680169,3.791369565709951,0.17776814698078194,2.558642639393709,4.50449236864703,1.34032512532205,0.6490551228845606
18,3.839207653613268,0.17027545103831807,2.4489928603433153,4.138783108901142,1.077949943479876,0.6948729352043286,3.761548021655892,0.18945883784610398,2.525597022307162,4.444746108673057,1.3018577242505793,0.6586738036299239
19,3.8141444669510656,0.1737070797031635,2.4185557605922874,4.084226102849848,1.0419604402924,0.7033832864896995,3.7372289449231246,0.18904197915445786,2.508599576799237,4.433140857219696,1.2951559298476394,0.6618127359389042
20,3.762980860328257,0.17996598075610673,2.3711441042647583,4.004800494338021,0.9983978020023204,0.7129641645585942,3.8778815537318123,0.17650237998427176,2.5845437568401803,4.532147938913228,1.307241524017587,0.6580901301755588
21,3.741648239745092,0.18422425633512388,2.341074678934377,3.947320554762492,0.9602462492703869,0.7234674462082611,3.601929927727994,0.20683345005706866,2.4309345905330715,4.356883120488147,1.274828451629804,0.6670212128655034
22,3.698858948296478,0.1900385744959377,2.3063846290241967,3.8961926743029505,0.9335137947252595,0.730900537837256,3.572291826028971,0.21608329412827687,2.3996227348215724,4.303288429630046,1.242562300148059,0.6747533945082401
23,3.6782311906960654,0.19461639484052323,2.2788194246834688,3.844636259141584,0.8996116592143244,0.7375728148339353,3.559147147192754,0.2141518832347831,2.3964286600850064,4.314074932069195,1.2469431629545835,0.6725678373386665
24,3.632306751902307,0.20052101836912742,2.2411268933857555,3.786949574347398,0.8703367634466492,0.745059769445749,3.481220344182649,0.22997380470864626,2.3438262942944252,4.244740553437447,1.22078612643237,0.6807879310402335
25,3.5930198181118955,0.2070091579394737,2.2112582810858927,3.7457342407635577,0.8499634967460674,0.7516647177139049,3.649606005020904,0.20625738406150926,2.447922177414505,4.397617104525469,1.2615549906419248,0.6695351844582023
26,3.5765092237251332,0.20871107914776457,2.189975954980245,3.706556556835216,0.8241048794606582,0.7569365571572952,3.4869351650884663,0.23022259062102862,2.34468991354047,4.256826545892929,1.2160860480228248,0.681971290467345
27,3.5354161973072613,0.21591472009796023,2.1569682650284383,3.6564012830053954,0.7994891639220114,0.7641205324907533,3.4745901419869814,0.23123957122649466,2.336990933598304,4.255589128302068,1.2149797933867998,0.6853968789601813
28,3.512350168165545,0.21893649811752516,2.134407341036807,3.619286019327343,0.7772795369379891,0.7685776943190092,3.4010537686927376,0.23679355952599826,2.2940615167642124,4.206731368077045,1.2011992982954396,0.6879899714272849
29,3.4898623476925774,0.22222224774258925,2.1155872845284525,3.5927843125174292,0.7618835371354477,0.7727924727245806,3.3586551398693985,0.24556434819102288,2.2672014958238114,4.17680230694401,1.1906561040233592,0.6914143040332259
30,3.4523952934882836,0.22700151947512406,2.081639867486265,3.536127021067513,0.7320464390372813,0.7814172828745268,3.458339648986664,0.2340591380018361,2.3212785563335125,4.248932098291358,1.2022183491599803,0.6870835350605906
31,3.4351027489751904,0.23143346095437295,2.0683085139001225,3.5193292281820687,0.7219558692082795,0.7836862610257689,3.3439027525406972,0.24821805723467652,2.2719675474945378,4.216512587138585,1.2124402939543433,0.687282907105222
