epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.334907921555266,0.015122782469154447,4.765065350417757,9.333526828982897,4.049247050233169,0.10629187344208653,5.267306794023784,0.024152900973144844,4.243779107823664,7.890321336347229,3.202273820178849,0.2528665727314596
1,4.281197111455304,0.09850301374752621,3.565347264997286,6.854051939924645,2.820679588703932,0.3146675781589368,4.246140364504523,0.12222240501976743,3.2763884428654397,6.069560641064935,2.3024285625499123,0.42926313213760753
2,3.5608557546686552,0.2020701134589621,2.904021600560495,5.63773188246679,2.2223883046623913,0.4346271912169926,3.1797233476536335,0.27871609324399305,2.48238169198985,4.786328537493336,1.773890774522509,0.5416846419095385
3,3.1130020510967764,0.2788788497839245,2.4872095951105364,4.875799824424593,1.8408466896290852,0.517495398187533,2.8753143340030043,0.33575454432502083,2.2129440591006864,4.321195024276267,1.545084864679648,0.5948579517067695
4,2.826356222019154,0.3300337293150649,2.217543033019719,4.386359447566894,1.5908820595730837,0.5718835465887182,2.510778049785065,0.4037580616826914,1.928130025414788,3.8618701685423753,1.3425580928568936,0.6443461748963716
5,2.607350795900274,0.3722622068105693,2.0135688123348245,4.022553231575296,1.404608290774556,0.617094787974848,2.4083580339199306,0.4208031779193148,1.829715333544478,3.6947573675622745,1.249387884799315,0.6663469585514799
6,2.4503848453058454,0.39981943245007123,1.8639858111771765,3.7552487555948337,1.2634700165535742,0.6494597077891393,2.2889338441676514,0.44186810659328285,1.7328773857367281,3.5428504148064826,1.1719182513161581,0.6864708192415383
7,2.3215037481529186,0.4247230516612138,1.7396680363419281,3.535022409739588,1.1458970971910907,0.6757785077950625,2.232783199344657,0.45513665423527055,1.682275672220454,3.4698986561128073,1.1288378765954046,0.6993136756189016
8,2.21239046753105,0.4465701607045773,1.6326489242474411,3.3443466605973193,1.0426873231090654,0.7021983008676859,2.1169223129705026,0.4783599379105227,1.6182936454585621,3.4106397657151124,1.1148446208597447,0.703214460315753
9,2.122504191899456,0.4647286172638315,1.5481307452304096,3.199453663878159,0.9645064484238364,0.7205588451360456,2.0792372593541484,0.48901291756179865,1.5744641837483766,3.3350424547511706,1.06578504550457,0.7142678348531528
10,2.044190305797485,0.4795318578473849,1.472834734061093,3.069696480544443,0.8934438109397889,0.7380979789164186,2.032549706513304,0.4955076078723888,1.5509606543414447,3.3322174397634,1.0704146424471115,0.7189874578057504
11,1.9729810027637942,0.49448097752533543,1.405985430737293,2.9559433515536186,0.8308241039318903,0.7541424149235698,1.9526129186987338,0.5174029299993904,1.4955480619364856,3.2601066634290072,1.038467938031469,0.7278656362404629
12,1.9085589544517467,0.5071932858006959,1.3426855698456128,2.84602917211061,0.7696821176640575,0.7697963443052847,1.9193310190448996,0.5188138206138903,1.4763223479967944,3.246209451623109,1.0299497662484647,0.7327683047080527
13,1.8497405712140207,0.5208225477576517,1.291783360370661,2.7659749387912207,0.7271082955324937,0.7794782154669647,1.8874010995856239,0.5287596919481852,1.456986532604816,3.233048376085807,1.0230008695855433,0.7368923233005465
14,1.800655117441841,0.5296239109999241,1.2442701090869026,2.6856234987663754,0.6816991224461103,0.7924389957077393,1.8642942454919638,0.5339067946344006,1.4355734249694008,3.207325283413031,1.00650187671367,0.73838415994632
15,1.7585294084945444,0.5378139718356226,1.2020220147963425,2.6136943963737402,0.6402931589462042,0.8020535381408959,1.8649142110966228,0.5318358003083541,1.4463007690249656,3.2483379424421153,1.0253826772363819,0.7378326686134143
16,1.7101863136698432,0.5481088569049501,1.1629512443062513,2.5553640857045448,0.6103420841680836,0.8112237110962232,1.831165688328683,0.5405595848280557,1.4166353263781994,3.2004430102511328,0.9971682228950821,0.7461102191404421
17,1.670474689377215,0.5570560991111939,1.1261016361040412,2.4942431080523937,0.5763075944174822,0.8212960888311691,1.8461158744644572,0.5352925200967156,1.439446556889889,3.267590126872063,1.0318374581422125,0.7424753684936738
18,1.6350972560354604,0.5649544016407146,1.0961345363237143,2.449821726968043,0.5523428860391517,0.8272142839901296,1.7853509505928062,0.5516512602555509,1.410244608407726,3.2487302313410504,1.0327185790526623,0.7452445990978455
19,1.5963256540914073,0.5710326896063348,1.0657829303449302,2.405980068797356,0.5302883116825926,0.8325467193935319,1.7795967970955102,0.5519437260420955,1.4050895299777693,3.2455727445252087,1.026697891631905,0.7514546458234592
20,1.5723206170799957,0.5774513622994496,1.0432380921991962,2.370239276698173,0.5095447012710362,0.8390776060603119,1.8278019461812833,0.5380935732320863,1.438850189225406,3.3077293441587563,1.048154197719024,0.7429570011180274
21,1.5393176964127522,0.5843215658315162,1.015716683916764,2.327972174108159,0.48778200955568307,0.8451169930610406,1.7249017084998575,0.5630964900352516,1.3721646426478211,3.213494481626822,1.0135501029935419,0.753052604911887
22,1.5153023249210884,0.5914140615343265,0.993221140064348,2.2907048197230835,0.4667047803720186,0.8515132222186033,1.6815631098638655,0.5713871152857128,1.3439774057427232,3.1818250824140044,1.0039920560437805,0.7529530759532841
23,1.4837295211639654,0.5973603637917558,0.9721042941905216,2.2653714398586517,0.4563818318708199,0.8532435707242536,1.6771100894542132,0.5770273561635796,1.3384148171978945,3.176128206467142,0.9979111326485872,0.7566522907255864
