epoch,berlin_loss,berlin_weighted_acc,classification_loss,loss,sketchy_loss,sketchy_weighted_acc,val_berlin_loss,val_berlin_weighted_acc,val_classification_loss,val_loss,val_sketchy_loss,val_sketchy_weighted_acc
0,5.153109621010411,0.025369040869355722,4.519701244742396,8.929561254179973,3.7905362302417047,0.14100656953336635,5.510027438605712,0.02324068836290009,4.168275555223834,7.526420625706108,2.8006866199130913,0.32289671657416896
1,4.038517996205804,0.1304782877180978,3.3560160060941,6.575062680400957,2.644312616928401,0.3473085502566081,4.136003216144794,0.14162987142314717,3.132837037684966,5.846331534431905,2.122194966771165,0.46405622708858274
2,3.424252626828083,0.22402142132398076,2.7827521734216805,5.508765642804703,2.1166436044601173,0.4549402711558394,3.371164510707621,0.25271692442346594,2.557855383047036,4.917991606094399,1.7346086088917694,0.5471213763356209
3,2.994399563854059,0.297718072465786,2.389742655148913,4.7947234913348105,1.7627132333864008,0.5335533004360073,2.7335841593601153,0.36262999967105536,2.1013509086102857,4.221431860848349,1.4635535708215772,0.6136538690292105
4,2.689331586720907,0.3536244365722919,2.1075229953623964,4.285106741990772,1.505733569028341,0.5909241111586339,2.5014977413493997,0.40795148790977437,1.922383834549359,3.942771965683723,1.335974149540979,0.6428117951172955
5,2.4663052580288776,0.39753399544132617,1.896343708716545,3.9028300360464683,1.3091032931267301,0.6370779546136668,2.5033306333925247,0.4002991246088427,1.8836222342556836,3.8501031885293067,1.2582661588179822,0.6606149337538043
6,2.300511020487195,0.42987744094115116,1.7428871798567491,3.631819503938604,1.1690363858147836,0.6698872440362134,2.2717213528405966,0.4487959535280053,1.7237605946319443,3.628635539840679,1.1748171018264733,0.686968935381393
7,2.1676554350153885,0.45598977348345376,1.6166518348051109,3.4073896950652878,1.0497654190209553,0.6981585771562756,2.1559895311580655,0.4744230557284793,1.646188640908319,3.529221371896413,1.133184880837494,0.6974259206293797
8,2.063561727442418,0.4767601579623358,1.511987312356544,3.2184141904050465,0.9468948767665178,0.7238377542151403,2.0448299033657324,0.495071126125905,1.5773173546535628,3.452244688605776,1.10720094274988,0.7108695619002897
9,1.971991197650751,0.49553686397341723,1.4218802024812094,3.057663900846986,0.8588269810577451,0.746096631865011,2.09280447370779,0.486448786011764,1.6063648796227514,3.504583610021338,1.113716778443784,0.7121314142583585
10,1.8964456580660798,0.5113682026936137,1.3505670904330664,2.936837091905022,0.7932819293677416,0.763117334435753,2.0175748227240846,0.5046090023292571,1.5670428729963546,3.480313015441505,1.1135237150271329,0.7151397343302259
