regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.005),correct,0.01938651061269079,0.11890448385566478,0.9805477018496251,0.493466219611201,0.6238604686535107,0.5046332335206223
lasso regression (beta = 0.01),correct,0.022636430637835867,0.12831519918694434,0.9772892013662129,0.48539348011696626,0.6122153134054543,0.5132777196008498
lasso regression (beta = 0.002),correct,0.016727559278912715,0.11066575540337856,0.9832155252528579,0.49944305909077924,0.6347415993173153,0.497607563114149
lasso regression (beta = 0.02),correct,0.027285797226387583,0.14079387739461824,0.9726250975418904,0.48436588131647296,0.6059244302175067,0.5145740433283157
lasso regression (beta = 0.001),correct,0.015694030512008843,0.1073295911699771,0.9842544625220576,0.5025577199307856,0.6390037569542809,0.4940645248053987
lasso regression (beta = 0.05),correct,0.037035004591853354,0.16431946753644525,0.9628369793756543,0.4907895210440487,0.6068487082495941,0.5083639369202031
lasso regression (beta = 0.1),correct,0.050160447949488665,0.1921070792382377,0.9496421336167602,0.5069556601313198,0.619280529037775,0.49265063338380605
lasso regression (beta = 0.2),correct,0.07452190382307727,0.23659875589702578,0.9251766045452996,0.5358912470706048,0.6405064086422162,0.4637823845852854
lasso regression (beta = 0.5),correct,0.15796452771865427,0.3547733621919089,0.8412796120482071,0.5686889821807684,0.6732834870264631,0.4319530251551616
lasso regression (beta = 2.0),correct,0.7023171648747795,0.801847798660626,0.29395308726533687,0.9228565869854014,0.9120060080824125,0.07644604262232385
lasso regression (beta = 1.0),correct,0.321565671945602,0.5250847531786301,0.6766805441032442,0.6642269782589101,0.745864054591919,0.3370563666252994
lasso regression (beta = 5.0),correct,0.9972693940546178,0.956445522192157,0.002671365838229578,1.0409590891821232,0.9761918662233224,-0.04007048757639098
lasso regression (beta = 10.0),correct,0.9972693940546178,0.956445522192157,0.002671365838229578,1.0409590891821232,0.9761918662233224,-0.04007048757639098
linear regression,correct,0.014994111073156633,0.10524147208584372,0.9849580748106095,0.5096603444884109,0.6462576936537281,0.48665525827970757
random forest regression,correct,0.002301398425496925,0.019077296598270847,0.9976895306495462,0.7341225267490101,0.7835049987233406,0.2682421310216124
