regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
lasso regression (beta = 0.02),correct,0.037009526555334474,0.14901363872112308,0.9629904734446655,1.2104269733584063,0.9300528665137164,-0.21042697335840632
lasso regression (beta = 0.01),correct,0.030928692571022705,0.13612292162530418,0.9690713074289773,1.2164392096131917,0.9313150925573324,-0.21643920961319174
lasso regression (beta = 0.05),correct,0.04962354791650474,0.1729138479104609,0.9503764520834953,1.1800151398371388,0.916089281273272,-0.1800151398371388
lasso regression (beta = 0.005),correct,0.026885489909248297,0.1269391708536504,0.9731145100907517,1.195862582008465,0.921868942883335,-0.19586258200846496
lasso regression (beta = 0.002),correct,0.024075385256904294,0.12026356538905718,0.9759246147430957,1.1792646318667175,0.913506063826939,-0.17926463186671748
lasso regression (beta = 0.1),correct,0.0663971365054513,0.2009822616471933,0.9336028634945487,1.1709036739277723,0.9145823147657451,-0.17090367392777228
lasso regression (beta = 0.5),correct,0.18891292071795968,0.35497995712680747,0.8110870792820404,1.1661741814024762,0.915206097776618,-0.1661741814024762
lasso regression (beta = 0.2),correct,0.0957448255247508,0.24431311447937523,0.9042551744752492,1.1738499864567693,0.9098273120764339,-0.1738499864567693
lasso regression (beta = 1.0),correct,0.3777263171196828,0.5165549355214865,0.6222736828803173,1.1617119344933902,0.9209472403223211,-0.16171193449339016
lasso regression (beta = 2.0),correct,0.7605753095181277,0.7501971678174539,0.23942469048187232,1.1016911697615983,0.9062601590943254,-0.10169116976159831
lasso regression (beta = 5.0),correct,0.9979603535357324,0.8647818817485136,0.002039646464267575,1.0305946969640105,0.8826128622883775,-0.030594696964010515
lasso regression (beta = 0.001),correct,0.023215554612837527,0.11823268476049104,0.9767844453871625,1.1734443593265502,0.9101969619887923,-0.17344435932655022
lasso regression (beta = 10.0),correct,0.9979603535357324,0.8647818817485136,0.002039646464267575,1.0305946969640105,0.8826128622883775,-0.030594696964010515
linear regression,correct,0.022773941128490974,0.11731881014385369,0.977226058871509,1.1661028264463336,0.9060960769835507,-0.16610282644633356
random forest regression,correct,0.0029585747958768473,0.022834663553074157,0.9970414252041232,1.2102538429056138,0.9279957611851571,-0.21025384290561377
