regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.01543134102124303,0.11726529880119964,0.9844435103436011,0.7106598515829906,0.8259176965348662,0.2806614876982107
lasso regression (beta = 0.01),correct,0.030237569854716078,0.16299483458454292,0.969486025528345,0.7055265959710019,0.8183167448147335,0.28818246888241084
lasso regression (beta = 0.005),correct,0.024564741179751756,0.14697004746577141,0.9752162660648755,0.7010000589066758,0.8166028087822137,0.29108319579749087
lasso regression (beta = 0.02),correct,0.038738755878563465,0.18460664890450065,0.9609157284367716,0.7164494263748521,0.8240631441649204,0.27916774955989354
lasso regression (beta = 0.05),correct,0.05936620333707237,0.22980151197800763,0.9401498789514943,0.7461647946405625,0.841486239541588,0.25026120978335104
lasso regression (beta = 0.1),correct,0.09287448233217231,0.2905415100201523,0.9063369770802234,0.767509418399833,0.8545706028085938,0.2298892820860523
lasso regression (beta = 0.002),correct,0.01977972102770035,0.1320202217999383,0.9800498938623698,0.6993340895966726,0.8172190639922535,0.29243725966616163
lasso regression (beta = 0.2),correct,0.16719731928364676,0.39595322887735557,0.831222295764276,0.7862278960737226,0.8685069901943162,0.2123316161871142
lasso regression (beta = 0.5),correct,0.4274158769538322,0.6463346853785858,0.5680603553434922,0.8500665559755467,0.9130556419928418,0.14767770177191375
lasso regression (beta = 2.0),correct,0.9976111247145278,0.9971105490995604,0.0024000941468077077,1.035833129285255,1.0157820657071495,-0.03600141220772204
lasso regression (beta = 5.0),correct,0.9976111247145278,0.9971105490995604,0.0024000941468077077,1.035833129285255,1.0157820657071495,-0.03600141220772204
lasso regression (beta = 1.0),correct,0.8515987872817627,0.9200301292397146,0.14150337914317385,0.9890919661461925,0.9915698428729526,0.008275762745002047
lasso regression (beta = 10.0),correct,0.9976111247145278,0.9971105490995604,0.0024000941468077077,1.035833129285255,1.0157820657071495,-0.03600141220772204
lasso regression (beta = 0.001),correct,0.01757494275407601,0.12456424653006673,0.9822752264879615,0.702884759798661,0.8202330259382127,0.2888653511366235
