regressor,targets,train_mse,train_med,train_r2,test_mse,test_med,test_r2
linear regression,correct,0.10201532694660262,0.8250988083991544,0.28718895772948666,0.15188523962201014,1.007901052362139,-0.06178425378284448
random forest regression,correct,0.001874174461287418,0.08263269165832299,0.9869649491051703,0.12910667099815654,0.9251577430477365,0.09880682351752057
