2001,0.22333926727418135
2002,-0.19014626863202294
2003,0.4535002207429475
2004,-0.17888959318099473
2005,-0.03657689247815979
2006,-0.11629869110107505
2007,-0.08480058684888706
2008,-0.19076678566469596
2009,-0.24960268374501512
2010,0.2691352688776514
2011,0.33318865465347014
2012,0.358129556040797
2013,-0.249295401593225
2014,-0.20356018531824638
2015,-0.32276986898051596
2016,0.5275894532137207
2017,0.425281982511994
2018,0.1274494243571046
2019,0.239765618803767
2020,-0.18000459462892193
2021,-0.13346677398087148
2022,-0.5705574233513753
2023,0.04480861546915201
2024,0.4263215019132235
2025,0.2938454615432954
2026,-0.03460151490478976
2027,-0.4747434698272007
2028,-0.46922116802057445
2029,-0.1557679027629162
2030,-0.01822577220916689
2031,-0.6114089868727945
2032,-0.538742862154473
2033,0.10204135334648946
2034,0.08270939505334006
2035,0.17384600867481262
2036,-0.07849251370422017
2037,-0.7126181850093726
2038,0.7357200951216479
2039,0.6201712336418488
2040,0.4966069256946386
2041,0.2897678459941523
2042,0.019723438687117855
2043,-0.7599678369151853
2044,-0.6445714451078814
2045,0.18244678450614887
2046,0.8086882476365617
2047,-0.46131905258680905
2048,0.7553897871650004
2049,-0.8094898561880252
2050,0.7091697421808644
2051,-0.4102046930299923
2052,-0.9555970031372982
2053,-0.27521811229716153
2054,-0.03005421081494357
2055,0.25039002079719386
2056,-0.3489463179807556
2057,-0.5226341947583815
2058,0.5489828134874685
2059,0.42103732856785087
2060,-0.8199416551448604
2061,0.5934298010014701
2062,0.6437715771781296
2063,-0.5363419107439253
2064,1.0325999006583637
